nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat,link_alamat
Ice Lemon Tea,21500,Beverage,manis asam segar dingin teh lemon,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta",https://maps.app.goo.gl/mq9GzqHqnXA8L6ez9
Ice Coffee Float,20000,Beverage,creamy manis dingin kopi float,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta",https://maps.app.goo.gl/mq9GzqHqnXA8L6ez9
Tambahan Es Batu,3500,Beverage,dingin segar netral es,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta",https://maps.app.goo.gl/mq9GzqHqnXA8L6ez9
Teh Tawar Hangat,3500,Beverage,hangat ringan teh original,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta",https://maps.app.goo.gl/mq9GzqHqnXA8L6ez9
Teh Manis Hangat,13000,Beverage,manis hangat teh,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta",https://maps.app.goo.gl/mq9GzqHqnXA8L6ez9
Lemon Tea Hangat,16000,Beverage,manis asam hangat teh lemon,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta",https://maps.app.goo.gl/mq9GzqHqnXA8L6ez9
Jeruk Manis Hangat,21500,Beverage,manis segar hangat jeruk,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta",https://maps.app.goo.gl/mq9GzqHqnXA8L6ez9
Milo Hangat,21500,Beverage,manis creamy hangat coklat malt,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta",https://maps.app.goo.gl/mq9GzqHqnXA8L6ez9
Seblak Sosis,17500,Main Course,asin gurih pedas telur sayuran sosis baso kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/RNdn8J9v1FsWqQnc8
Seblak Komplit,23000,Main Course,asin gurih pedas telur sayuran sosis kwetiau ceker baso tulang seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/RNdn8J9v1FsWqQnc8
Seblak Original,14000,Main Course,asin gurih pedas telur sayuran baso sosis kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/RNdn8J9v1FsWqQnc8
Seblak Bakso,17500,Main Course,asin gurih pedas telur sayuran baso sosis kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/RNdn8J9v1FsWqQnc8
Seblak Ceker,19000,Main Course,asin gurih pedas telur sayuran baso sosis ceker kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/RNdn8J9v1FsWqQnc8
Seblak tulang,19000,Main Course,asin gurih pedas telur sayuran baso sosis tulang kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/RNdn8J9v1FsWqQnc8
Seblak Otak-Otak,17500,Main Course,asin gurih pedas telur sayuran baso sosis otak-otak kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/RNdn8J9v1FsWqQnc8
Sate Ayam Full Daging,45000,Main Course,asin gurih manis smoky ayam bakar bumbu kacang,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Tongseng Ayam,30000,Main Course,asin gurih manis rempah hangat ayam kuah,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Tongseng Kambing,36000,Main Course,asin gurih manis rempah kuat kambing kuah,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Tengkleng Kambing,32500,Main Course,asin gurih rempah savory kambing kuah tulang,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Sate Kambing,60000,Main Course,asin gurih smoky manis kambing bakar,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Sate Ayam,33000,Main Course,asin gurih manis smoky ayam bakar,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Sate Sapi,60000,Main Course,asin gurih smoky manis daging sapi bakar,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Sate Thaican,33000,Main Course,asin pedas asam gurih ayam bakar sambal,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Sate Thaican Full Daging,45000,Main Course,asin pedas asam smoky ayam full daging,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Sate Thaican Kulit,33000,Main Course,asin gurih pedas smoky kulit ayam bakar,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Tongseng Sapi,36000,Main Course,asin gurih manis rempah hangat sapi kuah,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Sop Kambing,43000,Main Course,asin gurih hangat rempah ringan kambing kuah,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Gulai Kambing,40000,Main Course,asin gurih creamy rempah kuat kambing santan,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia",https://maps.app.goo.gl/kKfRAaAvHUNb5HwU7
Matcha Sakura,26000,Beverage,creamy manis floral dingin matcha sakura,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Chocolate Sakura,26000,Beverage,manis creamy floral dingin coklat sakura,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Milktea Sakura,26000,Beverage,manis creamy floral dingin milk tea sakura,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Zero Original,13000,Beverage,segar ringan dingin teh original,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Zero Melati,13000,Beverage,segar floral dingin teh melati,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Zero Greentea,13000,Beverage,segar ringan dingin green tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Matcha Strawberry,26000,Beverage,creamy asam manis dingin matcha stroberi,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Matcha Bunga Melati,26000,Beverage,creamy floral manis dingin matcha melati,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Matcha Latte,26000,Beverage,creamy manis dingin matcha teh,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Original,10000,Beverage,manis segar dingin teh original,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Melati,10000,Beverage,manis floral segar dingin teh melati,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Greentea,14000,Beverage,manis segar dingin green tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Melati Coconut,17000,Beverage,manis segar creamy dingin teh melati kelapa,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Lychee,15500,Beverage,manis segar dingin teh leci,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Lemontea,15500,Beverage,manis asam segar dingin teh lemon,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Passionfruit Greentea,16500,Beverage,asam manis segar dingin passionfruit green tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Passionfruit Lemonade,16500,Beverage,asam manis soda segar dingin passionfruit,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Mango Greentea,19500,Beverage,manis segar dingin mangga green tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Lemonteh Strawberry,20500,Beverage,asam manis segar dingin lemon stroberi teh,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Chizu Red Velvet,24500,Beverage,manis creamy gurih dingin red velvet keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Chizu Taro,24500,Beverage,manis creamy gurih dingin taro keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Chizu Matcha,24500,Beverage,creamy manis gurih dingin matcha keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Chizu Teavocado,24500,Beverage,creamy manis gurih dingin teh alpukat keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Chizu Chocolate,25500,Beverage,manis creamy gurih dingin coklat keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Hazelnut Chocolate,23000,Beverage,manis creamy dingin coklat hazelnut,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Pure Chocolate,23000,Beverage,manis creamy pekat dingin coklat,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Susu Melati,17000,Beverage,manis creamy segar dingin teh susu melati,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Susu Nusantara,14000,Beverage,manis creamy segar dingin teh susu,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Thai Tea,15500,Beverage,manis creamy segar dingin thai tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Cincau Esteh Susu,17000,Beverage,manis creamy segar dingin teh susu cincau,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Susu Strawberry,20500,Beverage,manis creamy segar dingin teh susu stroberi,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Hazelnut Milk Tea,23000,Beverage,manis creamy dingin milk tea hazelnut,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Esteh Susu Matcha,20500,Beverage,creamy manis dingin teh susu matcha,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Brown Sugar,27000,Beverage,manis creamy dingin brown sugar susu,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Sea Salt Cookies & Cream,27000,Beverage,manis gurih creamy dingin cookies cream,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu",https://maps.app.goo.gl/bTn7NLCkmnQKKqh6A
Kopi Susu Iced,22000,Beverage,manis pahit susu dingin kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Serbu Taro,15000,Beverage,manis creamy taro keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Serbu Coklat,15000,Beverage,manis creamy coklat keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Serbu Thai Tea,15000,Beverage,manis creamy thaitea keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Serbu Matcha,15000,Beverage,manis creamy pahit matcha keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Konyakun,19000,Beverage,manis kenyal segar mangga nanas jeli dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Konyaput,19000,Beverage,manis kenyal segar leci sirsak jeli dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Pink Float,19000,Beverage,manis anggur segar jambu eskrim vanilla dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Ungu Float,19000,Beverage,asam manis segar anggur nanas eskrim vanilla dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Red Choco Cream,22500,Beverage,manis coklat redvelvet keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
Van Choco Cream,25000,Beverage,manis pahit creamy coklat vanila keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/zsJGSFgX5MHJusgT8
